--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2025-11-20 04:45:00       2025-11-20 05:00:00       SELL     SL           $36184407875183169536.00
2025-11-20 05:15:00       2025-11-20 05:44:00       SELL     TP           $36908096032686833664.00
2025-11-20 05:45:00       2025-11-20 05:46:00       SELL     TP           $37646257953340571648.00
2025-11-20 06:00:00       2025-11-20 06:01:00       SELL     TP           $38399183112407384064.00
2025-11-20 06:15:00       2025-11-20 07:03:00       SELL     TP           $39167166774655533056.00
2025-11-20 10:00:00       2025-11-20 10:01:00       BUY      TP           $39950510110148640768.00
2025-11-20 10:15:00       2025-11-20 10:57:00       BUY      TP           $40749520312351612928.00
2025-11-20 11:00:00       2025-11-20 11:31:00       SELL     TP           $41564510718598643712.00
2025-11-20 16:45:00       2025-11-20 18:31:00       SELL     TP           $42395800932970618880.00
2025-11-20 19:00:00       2025-11-20 21:20:00       BUY      TP           $43243716951630028800.00
2025-11-21 08:00:00       2025-11-21 10:03:00       SELL     TP           $44108591290662633472.00
2025-11-21 11:00:00       2025-11-21 11:01:00       SELL     TP           $44990763116475883520.00
2025-11-21 11:15:00       2025-11-21 12:14:00       SELL     TP           $45890578378805403648.00
2025-11-21 12:15:00       2025-11-21 12:16:00       BUY      TP           $46808389946381508608.00
2025-11-21 12:30:00       2025-11-21 12:52:00       BUY      TP           $47744557745309138944.00
2025-11-21 15:00:00       2025-11-21 15:44:00       BUY      TP           $48699448900215324672.00
2025-11-21 16:15:00       2025-11-21 16:17:00       BUY      TP           $49673437878219628544.00
2025-11-21 16:30:00       2025-11-21 16:50:00       BUY      TP           $50666906635784019968.00
2025-11-21 17:15:00       2025-11-21 17:25:00       BUY      TP           $51680244768499703808.00
2025-11-21 17:30:00       2025-11-21 18:50:00       BUY      TP           $52713849663869698048.00
2025-11-21 19:00:00       2025-11-24 03:56:00       SELL     TP           $53768126657147092992.00
2025-11-24 16:30:00       2025-11-24 17:05:00       BUY      TP           $54843489190290038784.00
2025-11-24 18:00:00       2025-11-24 18:01:00       SELL     TP           $55940358974095843328.00
2025-11-24 18:15:00       2025-11-24 18:33:00       SELL     SL           $55380955384354881536.00
2025-11-24 20:45:00       2025-11-24 22:31:00       SELL     SL           $54827145830511329280.00
2025-11-25 02:00:00       2025-11-25 04:30:00       SELL     SL           $54278874372206215168.00
2025-11-25 04:45:00       2025-11-25 05:23:00       SELL     TP           $55364451859650338816.00
2025-11-25 10:30:00       2025-11-25 12:16:00       SELL     SL           $54810807341053837312.00
2025-11-25 12:30:00       2025-11-25 13:15:00       SELL     SL           $54262699267643301888.00
2025-11-25 13:30:00       2025-11-25 14:03:00       SELL     SL           $53720072274966872064.00
2025-11-25 14:45:00       2025-11-25 14:46:00       SELL     TP           $54794473720466210816.00
2025-11-25 15:15:00       2025-11-25 15:30:00       SELL     SL           $54246528983261552640.00
2025-11-25 15:45:00       2025-11-25 16:07:00       SELL     TP           $55331459562926784512.00
2025-11-25 16:15:00       2025-11-25 16:46:00       SELL     TP           $56438088754185322496.00
2025-11-25 17:00:00       2025-11-25 17:02:00       SELL     TP           $57566850529269030912.00
2025-11-25 17:15:00       2025-11-25 18:17:00       SELL     SL           $56991182023976337408.00
2025-11-25 18:30:00       2025-11-25 19:00:00       SELL     SL           $56421270203736571904.00
2025-11-25 19:15:00       2025-11-25 19:33:00       SELL     SL           $55857057501699203072.00
2025-11-25 19:45:00       2025-11-26 04:18:00       SELL     SL           $55298486926682210304.00
2025-11-26 04:30:00       2025-11-26 05:10:00       SELL     SL           $54745502057415385088.00
2025-11-26 05:15:00       2025-11-26 05:42:00       SELL     SL           $54198047036841230336.00
2025-11-26 10:00:00       2025-11-26 10:01:00       SELL     TP           $55282007977578053632.00
2025-11-26 14:15:00       2025-11-26 16:08:00       SELL     TP           $56387648137129615360.00
2025-11-26 17:45:00       2025-11-26 17:49:00       SELL     TP           $57515401099872206848.00
2025-11-26 18:30:00       2025-11-26 20:07:00       SELL     SL           $56940247088873488384.00
2025-11-27 04:00:00       2025-11-27 05:00:00       SELL     TP           $58079052030650957824.00
2025-11-27 17:15:00       2025-11-27 17:16:00       SELL     TP           $59240633071263973376.00
2025-11-28 05:15:00       2025-11-28 05:32:00       SELL     SL           $58648226740551335936.00
2025-11-28 08:30:00       2025-11-28 09:23:00       SELL     TP           $59821191275362361344.00
2025-11-28 10:15:00       2025-11-28 10:31:00       BUY      TP           $61017615100869607424.00
2025-11-28 12:00:00       2025-11-28 12:16:00       SELL     SL           $60407438949860909056.00
2025-11-28 16:30:00       2025-11-28 18:29:00       SELL     SL           $59803364560362299392.00
2025-12-01 03:45:00       2025-12-01 03:46:00       SELL     TP           $60999431851569545216.00
2025-12-01 04:00:00       2025-12-01 07:15:00       SELL     TP           $62219420488600936448.00
2025-12-01 17:45:00       2025-12-01 17:46:00       SELL     TP           $63463808898372952064.00
2025-12-01 18:00:00       2025-12-01 18:17:00       SELL     TP           $64733085076340408320.00
2025-12-01 18:30:00       2025-12-01 18:33:00       SELL     TP           $66027746777867214848.00
2025-12-01 19:15:00       2025-12-01 19:20:00       SELL     TP           $67348301713424556032.00
2025-12-01 19:30:00       2025-12-01 19:50:00       SELL     TP           $68695267747693043712.00
2025-12-01 20:00:00       2025-12-01 20:27:00       SELL     SL           $68008315070216110080.00
2025-12-02 03:00:00       2025-12-02 11:36:00       BUY      SL           $67328231919513952256.00
2025-12-02 13:00:00       2025-12-02 13:29:00       BUY      TP           $68674796557904232448.00
2025-12-02 15:45:00       2025-12-02 15:46:00       SELL     TP           $70048292489062318080.00
2025-12-02 16:00:00       2025-12-02 16:01:00       SELL     TP           $71449258338843566080.00
2025-12-02 16:15:00       2025-12-02 16:42:00       SELL     TP           $72878243505620434944.00
2025-12-02 16:45:00       2025-12-02 17:16:00       SELL     TP           $74335808375732846592.00
2025-12-03 16:00:00       2025-12-03 18:58:00       SELL     TP           $75822524543247499264.00
2025-12-04 05:30:00       2025-12-04 05:31:00       SELL     TP           $77338975034112442368.00
2025-12-04 05:45:00       2025-12-04 06:29:00       SELL     SL           $76565585283771318272.00
2025-12-04 08:00:00       2025-12-04 08:03:00       BUY      TP           $78096896989446750208.00
2025-12-04 08:15:00       2025-12-04 09:16:00       BUY      TP           $79658834929235689472.00
2025-12-04 16:00:00       2025-12-04 16:01:00       SELL     TP           $81252011627820400640.00
2025-12-04 16:15:00       2025-12-04 16:33:00       SELL     SL           $80439491511542202368.00
2025-12-05 03:45:00       2025-12-05 03:46:00       SELL     TP           $82048281341773053952.00
2025-12-05 08:00:00       2025-12-05 09:10:00       SELL     SL           $81227798528355319808.00
2025-12-05 16:00:00       2025-12-05 16:29:00       SELL     TP           $82852354498922430464.00
2025-12-05 16:45:00       2025-12-05 17:21:00       SELL     SL           $82023830953933209600.00
2025-12-05 17:30:00       2025-12-05 17:57:00       SELL     TP           $83664307573011873792.00
2025-12-05 18:00:00       2025-12-05 18:01:00       BUY      TP           $85337593724472115200.00
2025-12-05 19:45:00       2025-12-05 20:25:00       SELL     TP           $87044345598961549312.00
2025-12-05 20:30:00       2025-12-05 22:40:00       SELL     TP           $88785232510940774400.00
2025-12-08 10:15:00       2025-12-08 17:00:00       SELL     TP           $90560937161159589888.00
2025-12-08 17:15:00       2025-12-08 17:16:00       SELL     TP           $92372155904382779392.00
2025-12-08 17:30:00       2025-12-08 18:29:00       SELL     SL           $91448434345338945536.00
2025-12-08 18:30:00       2025-12-09 07:30:00       SELL     TIMEOUT_SL   $90533950001885560832.00
2025-12-09 08:00:00       2025-12-09 09:06:00       BUY      TP           $92344629001923264512.00
2025-12-09 09:15:00       2025-12-09 10:04:00       BUY      TP           $94191521581961723904.00
2025-12-09 10:15:00       2025-12-09 10:43:00       BUY      TP           $96075352013600964608.00
2025-12-09 11:00:00       2025-12-09 11:01:00       SELL     TP           $97996859053872988160.00
2025-12-09 11:15:00       2025-12-09 16:11:00       SELL     TP           $99956796234950443008.00
2025-12-09 16:30:00       2025-12-09 16:31:00       SELL     TP           $101955932159649447936.00
2025-12-09 16:45:00       2025-12-09 17:10:00       SELL     TP           $103995050802842435584.00
2025-12-09 18:00:00       2025-12-09 18:01:00       SELL     TP           $106074951818899292160.00
2025-12-09 18:30:00       2025-12-09 18:57:00       SELL     TP           $108196450855277281280.00
2025-12-09 19:00:00       2025-12-10 03:21:00       SELL     SL           $107114486346724507648.00
2025-12-10 05:00:00       2025-12-10 11:03:00       SELL     TP           $109256776073658990592.00
2025-12-10 11:15:00       2025-12-10 11:55:00       SELL     TP           $111441911595132174336.00
2025-12-10 15:30:00       2025-12-10 15:31:00       SELL     TP           $113670749827034824704.00
2025-12-10 16:00:00       2025-12-10 16:02:00       SELL     TP           $115944164823575527424.00
2025-12-10 16:30:00       2025-12-10 16:49:00       SELL     SL           $114784723175339769856.00
2025-12-10 18:45:00       2025-12-10 19:03:00       SELL     TP           $117080417638846562304.00
2025-12-10 19:15:00       2025-12-10 20:39:00       SELL     TP           $119422025991623491584.00
2025-12-10 21:15:00       2025-12-10 21:16:00       BUY      TP           $121810466511455961088.00
2025-12-10 21:30:00       2025-12-10 21:32:00       BUY      TP           $124246675841685078016.00
2025-12-11 15:45:00       2025-12-11 16:08:00       SELL     SL           $123004209083268235264.00
2025-12-11 16:30:00       2025-12-11 16:31:00       SELL     TP           $125464293264933601280.00
2025-12-11 17:00:00       2025-12-11 18:45:00       BUY      TP           $127973579130232274944.00
2025-12-11 19:00:00       2025-12-11 20:04:00       SELL     SL           $126693843338929946624.00
2025-12-11 20:15:00       2025-12-11 20:58:00       SELL     TP           $129227720205708541952.00
2025-12-12 11:00:00       2025-12-12 11:01:00       SELL     TP           $131812274609822711808.00
2025-12-12 12:00:00       2025-12-12 12:05:00       SELL     TP           $134448520102019170304.00
2025-12-12 12:30:00       2025-12-12 12:31:00       SELL     TP           $137137490504059551744.00
2025-12-12 12:45:00       2025-12-12 13:02:00       SELL     SL           $135766115599018950656.00
2025-12-12 13:15:00       2025-12-12 15:00:00       SELL     TP           $138481437910999334912.00
